Sales,Quantity,Discount,Profit,Outlet Type,City Type,Category of Goods,Region,State,Segment,Ship Mode,Sub-Category,Order Date,month,day_of_week,quarter,year,Outlet Type_enc,City Type_enc,Category of Goods_enc,Region_enc,State_enc,Segment_enc,Ship Mode_enc,Sub-Category_enc,anomaly,anomaly_flag
79300.0,26,0.39,19825.0,Medium,Village,Electronics,West,Maharashtra,Home Office,Standard Class,Fans,2023-12-20,12,2,4,2023,1,2,1,3,3,2,3,3,-1,1
97600.0,32,0.39,24400.0,Small,Tier 1,Electronics,South,Maharashtra,Home Office,Same Day,AC,2021-12-06,12,0,4,2021,2,0,1,2,3,2,1,0,-1,1
164000.0,41,0.2,41000.0,Large,Tier 2,Electronics,South,Delhi,Corporate,First Class,Coolers,2023-10-21,10,5,4,2023,0,1,1,2,0,1,0,2,-1,1
161700.0,42,0.23,40425.0,Medium,Village,Electronics,South,Punjab,Home Office,Same Day,Fans,2022-08-26,8,4,3,2022,1,2,1,2,4,2,1,3,-1,1
156200.0,44,0.29,39050.0,Large,Tier 2,Electronics,East,Punjab,Consumer,First Class,Coolers,2024-12-13,12,4,4,2024,0,1,1,0,4,0,0,2,-1,1
59400.0,12,0.01,8910.0,Small,Tier 1,Electronics,West,Maharashtra,Corporate,First Class,Fans,2022-02-22,2,1,1,2022,2,0,1,3,3,1,0,3,-1,1
139500.0,45,0.38,34875.0,Medium,Village,Electronics,East,Gujarat,Corporate,Standard Class,Coolers,2022-11-16,11,2,4,2022,1,2,1,0,1,1,3,2,-1,1
150100.0,38,0.21,37525.0,Large,Village,Electronics,North,Maharashtra,Home Office,Second Class,AC,2020-01-05,1,6,1,2020,0,2,1,1,3,2,2,0,-1,1
93000.0,30,0.38,23250.0,Medium,Tier 1,Electronics,West,Gujarat,Corporate,Same Day,Coolers,2020-11-13,11,4,4,2020,1,0,1,3,1,1,1,2,-1,1
134200.0,44,0.39,33550.0,Medium,Village,Electronics,East,Delhi,Consumer,First Class,AC,2021-03-03,3,2,1,2021,1,2,1,0,0,0,0,0,-1,1
145200.0,44,0.34,36300.0,Medium,Tier 2,Electronics,North,Punjab,Consumer,First Class,Fans,2023-12-02,12,5,4,2023,1,1,1,1,4,0,0,3,-1,1
125050.0,41,0.39,31262.5,Large,Tier 2,Electronics,South,Punjab,Corporate,First Class,Fans,2023-10-03,10,1,4,2023,0,1,1,2,4,1,0,3,-1,1
93000.0,31,0.4,23250.0,Large,Tier 1,Electronics,East,Gujarat,Corporate,Second Class,Coolers,2021-11-29,11,0,4,2021,0,0,1,0,1,1,2,2,-1,1
98750.0,25,0.21,24687.5,Medium,Village,Electronics,West,Gujarat,Home Office,Standard Class,Coolers,2021-12-22,12,2,4,2021,1,2,1,3,1,2,3,2,-1,1
100650.0,33,0.39,25162.5,Large,Village,Electronics,North,Maharashtra,Home Office,Same Day,Coolers,2023-10-20,10,4,4,2023,0,2,1,1,3,2,1,2,-1,1
144050.0,43,0.33,36012.5,Small,Tier 2,Electronics,North,Maharashtra,Corporate,Second Class,AC,2021-01-23,1,5,1,2021,2,1,1,1,3,1,2,0,-1,1
167900.0,46,0.27,41975.0,Medium,Village,Electronics,South,Delhi,Corporate,Second Class,AC,2020-08-17,8,0,3,2020,1,2,1,2,0,1,2,0,-1,1
155250.0,45,0.31,38812.5,Medium,Tier 2,Electronics,West,Maharashtra,Consumer,Second Class,Coolers,2021-08-03,8,1,3,2021,1,1,1,3,3,0,2,2,-1,1
150100.0,38,0.21,37525.0,Large,Tier 2,Electronics,North,Karnataka,Consumer,Same Day,Coolers,2020-03-04,3,2,1,2020,0,1,1,1,2,0,1,2,-1,1
99200.0,32,0.38,24800.0,Small,Tier 1,Electronics,North,Punjab,Consumer,Same Day,Coolers,2020-01-21,1,1,1,2020,2,0,1,1,4,0,1,2,-1,1
128700.0,33,0.22,32175.0,Medium,Village,Electronics,West,Maharashtra,Home Office,First Class,AC,2022-11-03,11,3,4,2022,1,2,1,3,3,2,0,0,-1,1
99200.0,32,0.38,24800.0,Small,Village,Electronics,South,Punjab,Corporate,Same Day,Fans,2021-11-22,11,0,4,2021,2,2,1,2,4,1,1,3,-1,1
132300.0,42,0.37,33075.0,Small,Tier 1,Electronics,South,Gujarat,Home Office,First Class,Fans,2024-08-08,8,3,3,2024,2,0,1,2,1,2,0,3,-1,1
97600.0,32,0.39,24400.0,Medium,Tier 1,Electronics,South,Karnataka,Home Office,First Class,AC,2023-08-04,8,4,3,2023,1,0,1,2,2,2,0,0,-1,1
70350.0,21,0.33,17587.5,Small,Tier 2,Electronics,North,Gujarat,Home Office,Standard Class,Coolers,2021-11-27,11,5,4,2021,2,1,1,1,1,2,3,2,-1,1
142600.0,46,0.38,35650.0,Small,Tier 2,Electronics,East,Punjab,Consumer,Standard Class,Coolers,2021-11-30,11,1,4,2021,2,1,1,0,4,0,3,2,-1,1
169850.0,43,0.21,42462.5,Medium,Tier 2,Electronics,West,Delhi,Corporate,First Class,Coolers,2020-12-30,12,2,4,2020,1,1,1,3,0,1,0,2,-1,1
111000.0,37,0.4,27750.0,Medium,Tier 1,Electronics,South,Punjab,Corporate,Standard Class,AC,2021-11-02,11,1,4,2021,1,0,1,2,4,1,3,0,-1,1
157850.0,41,0.23,39462.5,Large,Tier 1,Electronics,East,Karnataka,Home Office,Second Class,Fans,2024-08-15,8,3,3,2024,0,0,1,0,2,2,2,3,-1,1
66150.0,21,0.37,16537.5,Large,Tier 2,Electronics,East,Maharashtra,Consumer,First Class,Coolers,2022-12-08,12,3,4,2022,0,1,1,0,3,0,0,2,-1,1
63650.0,19,0.33,15912.5,Large,Village,Electronics,South,Delhi,Home Office,Second Class,Coolers,2020-03-22,3,6,1,2020,0,2,1,2,0,2,2,2,-1,1
156200.0,44,0.29,39050.0,Medium,Village,Electronics,West,Punjab,Consumer,Standard Class,Fans,2021-01-16,1,5,1,2021,1,2,1,3,4,0,3,3,-1,1
108000.0,27,0.2,27000.0,Large,Tier 1,Electronics,South,Gujarat,Home Office,First Class,AC,2023-12-07,12,3,4,2023,0,0,1,2,1,2,0,0,-1,1
73150.0,19,0.23,18287.5,Medium,Village,Electronics,East,Maharashtra,Home Office,Standard Class,AC,2023-11-15,11,2,4,2023,1,2,1,0,3,2,3,0,-1,1
158000.0,40,0.21,39500.0,Medium,Village,Electronics,West,Maharashtra,Home Office,Same Day,Coolers,2020-08-01,8,5,3,2020,1,2,1,3,3,2,1,2,-1,1
63050.0,13,0.03,9457.5,Medium,Tier 2,Electronics,West,Gujarat,Consumer,Standard Class,AC,2024-04-10,4,2,2,2024,1,1,1,3,1,0,3,0,-1,1
66150.0,21,0.37,16537.5,Small,Tier 2,Electronics,West,Karnataka,Home Office,Second Class,Coolers,2021-11-11,11,3,4,2021,2,1,1,3,2,2,2,2,-1,1
173800.0,44,0.21,43450.0,Large,Tier 2,Electronics,West,Delhi,Consumer,Standard Class,AC,2022-03-07,3,0,1,2022,0,1,1,3,0,0,3,0,-1,1
130350.0,33,0.21,32587.5,Large,Tier 2,Electronics,East,Karnataka,Consumer,Standard Class,AC,2020-10-29,10,3,4,2020,0,1,1,0,2,0,3,0,-1,1
152000.0,40,0.24,38000.0,Large,Village,Electronics,West,Punjab,Home Office,Standard Class,AC,2024-03-03,3,6,1,2024,0,2,1,3,4,2,3,0,-1,1
140000.0,35,0.2,35000.0,Large,Tier 1,Electronics,South,Gujarat,Corporate,Second Class,Fans,2024-10-12,10,5,4,2024,0,0,1,2,1,1,2,3,-1,1
135450.0,43,0.37,33862.5,Medium,Tier 1,Electronics,South,Punjab,Home Office,Same Day,AC,2022-08-20,8,5,3,2022,1,0,1,2,4,2,1,0,-1,1
154000.0,44,0.3,38500.0,Large,Tier 1,Electronics,South,Punjab,Consumer,Standard Class,Coolers,2024-03-31,3,6,1,2024,0,0,1,2,4,0,3,2,-1,1
71300.0,23,0.38,17825.0,Large,Tier 2,Electronics,West,Gujarat,Home Office,Same Day,AC,2023-01-20,1,4,1,2023,0,1,1,3,1,2,1,0,-1,1
159100.0,43,0.26,39775.0,Medium,Tier 2,Electronics,West,Gujarat,Home Office,Second Class,Fans,2020-08-02,8,6,3,2020,1,1,1,3,1,2,2,3,-1,1
63000.0,21,0.4,15750.0,Large,Village,Electronics,South,Gujarat,Home Office,Same Day,Fans,2023-03-24,3,4,1,2023,0,2,1,2,1,2,1,3,-1,1
132300.0,42,0.37,33075.0,Large,Village,Electronics,North,Delhi,Corporate,Same Day,Fans,2022-10-06,10,3,4,2022,0,2,1,1,0,1,1,3,-1,1
64350.0,13,0.01,9652.5,Small,Tier 2,Electronics,East,Punjab,Consumer,Second Class,AC,2023-07-08,7,5,3,2023,2,1,1,0,4,0,2,0,-1,1
185650.0,47,0.21,46412.5,Small,Tier 1,Electronics,North,Karnataka,Home Office,Same Day,Coolers,2021-08-27,8,4,3,2021,2,0,1,1,2,2,1,2,-1,1
85400.0,28,0.39,21350.0,Small,Tier 1,Electronics,East,Punjab,Consumer,Standard Class,Coolers,2024-01-16,1,1,1,2024,2,0,1,0,4,0,3,2,-1,1
105400.0,34,0.38,26350.0,Large,Tier 2,Electronics,North,Maharashtra,Corporate,First Class,Fans,2022-03-09,3,2,1,2022,0,1,1,1,3,1,0,3,-1,1
157850.0,41,0.23,39462.5,Medium,Village,Electronics,South,Karnataka,Home Office,Standard Class,Fans,2020-03-11,3,2,1,2020,1,2,1,2,2,2,3,3,-1,1
116000.0,29,0.2,29000.0,Medium,Village,Electronics,East,Punjab,Consumer,Standard Class,Coolers,2022-08-28,8,6,3,2022,1,2,1,0,4,0,3,2,-1,1
150750.0,45,0.33,37687.5,Small,Village,Electronics,West,Gujarat,Corporate,Standard Class,Coolers,2024-03-16,3,5,1,2024,2,2,1,3,1,1,3,2,-1,1
155100.0,47,0.34,38775.0,Large,Village,Electronics,North,Gujarat,Home Office,Same Day,Fans,2021-08-16,8,0,3,2021,0,2,1,1,1,2,1,3,-1,1
137600.0,43,0.36,34400.0,Medium,Village,Electronics,South,Karnataka,Home Office,Same Day,Fans,2023-08-25,8,4,3,2023,1,2,1,2,2,2,1,3,-1,1
154000.0,44,0.3,38500.0,Large,Tier 1,Electronics,North,Gujarat,Corporate,Second Class,Coolers,2020-08-08,8,5,3,2020,0,0,1,1,1,1,2,2,-1,1
115900.0,38,0.39,28975.0,Large,Tier 1,Electronics,East,Karnataka,Corporate,Second Class,Coolers,2022-11-05,11,5,4,2022,0,0,1,0,2,1,2,2,-1,1
141900.0,43,0.34,35475.0,Small,Tier 2,Electronics,North,Karnataka,Corporate,Same Day,Coolers,2023-08-03,8,3,3,2023,2,1,1,1,2,1,1,2,-1,1
176000.0,44,0.2,44000.0,Small,Tier 1,Electronics,South,Karnataka,Consumer,Second Class,AC,2024-12-08,12,6,4,2024,2,0,1,2,2,0,2,0,-1,1
144050.0,43,0.33,36012.5,Medium,Tier 1,Electronics,South,Karnataka,Home Office,Standard Class,AC,2020-03-24,3,1,1,2020,1,0,1,2,2,2,3,0,-1,1
99000.0,33,0.4,24750.0,Medium,Village,Electronics,North,Maharashtra,Home Office,Same Day,AC,2021-10-30,10,5,4,2021,1,2,1,1,3,2,1,0,-1,1
85400.0,28,0.39,21350.0,Large,Village,Electronics,East,Delhi,Consumer,Second Class,Coolers,2024-11-09,11,5,4,2024,0,2,1,0,0,0,2,2,-1,1
162000.0,45,0.28,40500.0,Large,Tier 2,Electronics,North,Karnataka,Consumer,First Class,Fans,2021-11-08,11,0,4,2021,0,1,1,1,2,0,0,3,-1,1
134300.0,34,0.21,33575.0,Large,Tier 1,Electronics,South,Gujarat,Corporate,First Class,Fans,2021-12-23,12,3,4,2021,0,0,1,2,1,1,0,3,-1,1
63700.0,13,0.02,9555.0,Medium,Tier 1,Electronics,North,Punjab,Corporate,Standard Class,AC,2020-06-08,6,0,2,2020,1,0,1,1,4,1,3,0,-1,1
112850.0,37,0.39,28212.5,Small,Tier 2,Electronics,East,Karnataka,Corporate,Second Class,Coolers,2021-03-21,3,6,1,2021,2,1,1,0,2,1,2,2,-1,1
159900.0,41,0.22,39975.0,Small,Village,Electronics,North,Delhi,Home Office,Same Day,Fans,2021-12-17,12,4,4,2021,2,2,1,1,0,2,1,3,-1,1
96000.0,24,0.2,24000.0,Medium,Tier 2,Electronics,East,Maharashtra,Consumer,Second Class,AC,2020-08-12,8,2,3,2020,1,1,1,0,3,0,2,0,-1,1
159800.0,47,0.32,39950.0,Small,Tier 1,Electronics,North,Karnataka,Home Office,First Class,AC,2023-10-31,10,1,4,2023,2,0,1,1,2,2,0,0,-1,1
112850.0,37,0.39,28212.5,Medium,Village,Electronics,West,Delhi,Home Office,First Class,Fans,2023-01-31,1,1,1,2023,1,2,1,3,0,2,0,3,-1,1
175500.0,45,0.22,43875.0,Large,Tier 2,Electronics,East,Karnataka,Home Office,Standard Class,Coolers,2020-03-09,3,0,1,2020,0,1,1,0,2,2,3,2,-1,1
76250.0,25,0.39,19062.5,Medium,Village,Electronics,East,Maharashtra,Home Office,Same Day,Fans,2023-01-11,1,2,1,2023,1,2,1,0,3,2,1,3,-1,1
116550.0,37,0.37,29137.5,Small,Tier 1,Electronics,West,Maharashtra,Home Office,First Class,Fans,2021-01-04,1,0,1,2021,2,0,1,3,3,2,0,3,-1,1
62400.0,13,0.04,9360.0,Large,Tier 2,Electronics,North,Maharashtra,Corporate,Second Class,Fans,2024-07-08,7,0,3,2024,0,1,1,1,3,1,2,3,-1,1
60000.0,20,0.4,15000.0,Large,Tier 1,Electronics,North,Karnataka,Consumer,First Class,AC,2023-08-12,8,5,3,2023,0,0,1,1,2,0,0,0,-1,1
141000.0,47,0.4,35250.0,Medium,Village,Electronics,West,Gujarat,Corporate,Same Day,AC,2024-01-14,1,6,1,2024,1,2,1,3,1,1,1,0,-1,1
157500.0,42,0.25,39375.0,Large,Village,Electronics,East,Karnataka,Consumer,First Class,Coolers,2022-10-17,10,0,4,2022,0,2,1,0,2,0,0,2,-1,1
80000.0,20,0.2,20000.0,Medium,Tier 1,Electronics,North,Gujarat,Consumer,Standard Class,Fans,2020-01-05,1,6,1,2020,1,0,1,1,1,0,3,3,-1,1
149600.0,44,0.32,37400.0,Large,Village,Electronics,South,Delhi,Home Office,Same Day,Coolers,2022-08-08,8,0,3,2022,0,2,1,2,0,2,1,2,-1,1
72450.0,23,0.37,18112.5,Medium,Tier 2,Electronics,North,Karnataka,Corporate,Second Class,AC,2023-01-29,1,6,1,2023,1,1,1,1,2,1,2,0,-1,1
122000.0,40,0.39,30500.0,Large,Village,Electronics,South,Punjab,Home Office,First Class,Fans,2023-01-22,1,6,1,2023,0,2,1,2,4,2,0,3,-1,1
158400.0,44,0.28,39600.0,Small,Tier 2,Electronics,South,Maharashtra,Consumer,Standard Class,AC,2024-01-09,1,1,1,2024,2,1,1,2,3,0,3,0,-1,1
134400.0,42,0.36,33600.0,Medium,Village,Electronics,East,Maharashtra,Corporate,Second Class,Coolers,2021-08-26,8,3,3,2021,1,2,1,0,3,1,2,2,-1,1
151700.0,41,0.26,37925.0,Small,Tier 2,Electronics,West,Karnataka,Consumer,Second Class,Coolers,2020-11-23,11,0,4,2020,2,1,1,3,2,0,2,2,-1,1
140800.0,44,0.36,35200.0,Medium,Tier 2,Electronics,South,Gujarat,Home Office,Standard Class,Fans,2020-10-07,10,2,4,2020,1,1,1,2,1,2,3,3,-1,1
144300.0,37,0.22,36075.0,Small,Tier 1,Electronics,West,Maharashtra,Corporate,Same Day,Coolers,2023-08-28,8,0,3,2023,2,0,1,3,3,1,1,2,-1,1
86900.0,22,0.21,21725.0,Small,Tier 1,Electronics,West,Karnataka,Consumer,First Class,AC,2020-03-04,3,2,1,2020,2,0,1,3,2,0,0,0,-1,1
158700.0,46,0.31,39675.0,Medium,Village,Electronics,North,Delhi,Corporate,First Class,Fans,2022-11-07,11,0,4,2022,1,2,1,1,0,1,0,3,-1,1
63650.0,19,0.33,15912.5,Medium,Village,Electronics,East,Gujarat,Corporate,Second Class,Coolers,2022-01-28,1,4,1,2022,1,2,1,0,1,1,2,2,-1,1
148350.0,43,0.31,37087.5,Large,Tier 1,Electronics,East,Karnataka,Home Office,First Class,Fans,2024-10-04,10,4,4,2024,0,0,1,0,2,2,0,3,-1,1
103700.0,34,0.39,25925.0,Large,Village,Electronics,West,Maharashtra,Consumer,Same Day,Coolers,2023-03-20,3,0,1,2023,0,2,1,3,3,0,1,2,-1,1
156000.0,39,0.2,39000.0,Large,Village,Electronics,West,Punjab,Consumer,Second Class,AC,2021-03-20,3,5,1,2021,0,2,1,3,4,0,2,0,-1,1
169850.0,43,0.21,42462.5,Large,Tier 2,Electronics,South,Karnataka,Consumer,Standard Class,AC,2022-12-26,12,0,4,2022,0,1,1,2,2,0,3,0,-1,1
57600.0,18,0.36,14400.0,Small,Tier 2,Electronics,South,Maharashtra,Home Office,Second Class,Coolers,2024-11-08,11,4,4,2024,2,1,1,2,3,2,2,2,-1,1
154050.0,39,0.21,38512.5,Small,Tier 2,Electronics,East,Punjab,Consumer,First Class,Fans,2021-12-14,12,1,4,2021,2,1,1,0,4,0,0,3,-1,1
134400.0,42,0.36,33600.0,Small,Tier 1,Electronics,West,Karnataka,Corporate,Second Class,Coolers,2022-10-15,10,5,4,2022,2,0,1,3,2,1,2,2,-1,1
69000.0,20,0.31,17250.0,Small,Tier 1,Electronics,South,Punjab,Home Office,First Class,Fans,2020-11-06,11,4,4,2020,2,0,1,2,4,2,0,3,-1,1
155400.0,42,0.26,38850.0,Medium,Village,Electronics,North,Delhi,Home Office,Second Class,AC,2020-10-28,10,2,4,2020,1,2,1,1,0,2,2,0,-1,1
159750.0,45,0.29,39937.5,Small,Tier 2,Electronics,South,Maharashtra,Consumer,Same Day,AC,2020-10-17,10,5,4,2020,2,1,1,2,3,0,1,0,-1,1
73150.0,19,0.23,18287.5,Medium,Village,Electronics,West,Punjab,Home Office,Same Day,Coolers,2022-10-12,10,2,4,2022,1,2,1,3,4,2,1,2,-1,1
68250.0,21,0.35,17062.5,Medium,Tier 1,Electronics,South,Maharashtra,Corporate,Standard Class,Fans,2024-03-22,3,4,1,2024,1,0,1,2,3,1,3,3,-1,1
60000.0,20,0.4,15000.0,Small,Tier 1,Electronics,West,Karnataka,Consumer,First Class,AC,2024-10-22,10,1,4,2024,2,0,1,3,2,0,0,0,-1,1
60000.0,12,0.0,9000.0,Large,Village,Electronics,West,Punjab,Corporate,Standard Class,Coolers,2023-02-11,2,5,1,2023,0,2,1,3,4,1,3,2,-1,1
108000.0,27,0.2,27000.0,Small,Tier 2,Electronics,North,Maharashtra,Corporate,Second Class,Fans,2020-03-11,3,2,1,2020,2,1,1,1,3,1,2,3,-1,1
67100.0,22,0.39,16775.0,Medium,Tier 2,Electronics,North,Delhi,Corporate,First Class,AC,2024-10-28,10,0,4,2024,1,1,1,1,0,1,0,0,-1,1
65550.0,19,0.31,16387.5,Small,Tier 2,Electronics,East,Gujarat,Home Office,Standard Class,Fans,2022-11-22,11,1,4,2022,2,1,1,0,1,2,3,3,-1,1
134300.0,34,0.21,33575.0,Small,Village,Electronics,South,Karnataka,Home Office,Second Class,AC,2022-01-02,1,6,1,2022,2,2,1,2,2,2,2,0,-1,1
175200.0,48,0.27,43800.0,Large,Tier 1,Electronics,West,Karnataka,Home Office,First Class,Fans,2020-11-16,11,0,4,2020,0,0,1,3,2,2,0,3,-1,1
65550.0,19,0.31,16387.5,Large,Village,Electronics,East,Punjab,Consumer,First Class,Fans,2022-12-26,12,0,4,2022,0,2,1,0,4,0,0,3,-1,1
147200.0,46,0.36,36800.0,Medium,Tier 1,Electronics,South,Karnataka,Corporate,Same Day,Coolers,2022-12-03,12,5,4,2022,1,0,1,2,2,1,1,2,-1,1
111600.0,36,0.38,27900.0,Small,Tier 2,Electronics,South,Maharashtra,Consumer,Standard Class,Fans,2024-03-29,3,4,1,2024,2,1,1,2,3,0,3,3,-1,1
132300.0,42,0.37,33075.0,Large,Tier 2,Electronics,East,Maharashtra,Consumer,Same Day,Fans,2022-11-18,11,4,4,2022,0,1,1,0,3,0,1,3,-1,1
173800.0,44,0.21,43450.0,Medium,Tier 1,Electronics,South,Maharashtra,Consumer,Second Class,AC,2022-03-31,3,3,1,2022,1,0,1,2,3,0,2,0,-1,1
79000.0,20,0.21,19750.0,Small,Village,Electronics,North,Karnataka,Corporate,Same Day,Fans,2022-03-15,3,1,1,2022,2,2,1,1,2,1,1,3,-1,1
134300.0,34,0.21,33575.0,Large,Village,Electronics,South,Gujarat,Home Office,Same Day,Coolers,2021-12-02,12,3,4,2021,0,2,1,2,1,2,1,2,-1,1
131150.0,43,0.39,32787.5,Small,Tier 1,Electronics,South,Delhi,Home Office,Second Class,Coolers,2024-08-30,8,4,3,2024,2,0,1,2,0,2,2,2,-1,1
144050.0,43,0.33,36012.5,Small,Tier 1,Electronics,West,Punjab,Consumer,Second Class,Coolers,2023-10-28,10,5,4,2023,2,0,1,3,4,0,2,2,-1,1
112850.0,37,0.39,28212.5,Large,Tier 2,Electronics,West,Gujarat,Consumer,First Class,Fans,2024-08-14,8,2,3,2024,0,1,1,3,1,0,0,3,-1,1
169850.0,43,0.21,42462.5,Small,Tier 2,Electronics,North,Punjab,Corporate,Second Class,Coolers,2022-12-28,12,2,4,2022,2,1,1,1,4,1,2,2,-1,1
165600.0,46,0.28,41400.0,Medium,Village,Electronics,East,Punjab,Consumer,Second Class,Fans,2021-03-17,3,2,1,2021,1,2,1,0,4,0,2,3,-1,1
70150.0,23,0.39,17537.5,Medium,Village,Electronics,West,Gujarat,Consumer,First Class,Coolers,2022-01-20,1,3,1,2022,1,2,1,3,1,0,0,2,-1,1
85400.0,28,0.39,21350.0,Small,Tier 2,Electronics,West,Gujarat,Corporate,First Class,Fans,2024-08-09,8,4,3,2024,2,1,1,3,1,1,0,3,-1,1
71100.0,18,0.21,17775.0,Small,Tier 2,Electronics,South,Gujarat,Corporate,Standard Class,AC,2021-03-10,3,2,1,2021,2,1,1,2,1,1,3,0,-1,1
102300.0,33,0.38,25575.0,Large,Village,Electronics,West,Punjab,Consumer,Second Class,Fans,2020-10-21,10,2,4,2020,0,2,1,3,4,0,2,3,-1,1
134300.0,34,0.21,33575.0,Large,Tier 1,Electronics,North,Gujarat,Corporate,Second Class,Fans,2020-12-10,12,3,4,2020,0,0,1,1,1,1,2,3,-1,1
151200.0,42,0.28,37800.0,Small,Village,Electronics,North,Karnataka,Home Office,First Class,AC,2020-10-31,10,5,4,2020,2,2,1,1,2,2,0,0,-1,1
172500.0,46,0.25,43125.0,Small,Tier 1,Electronics,North,Maharashtra,Consumer,Standard Class,Fans,2021-03-15,3,0,1,2021,2,0,1,1,3,0,3,3,-1,1
159750.0,45,0.29,39937.5,Small,Tier 1,Electronics,North,Maharashtra,Corporate,Second Class,AC,2022-10-11,10,1,4,2022,2,0,1,1,3,1,2,0,-1,1
165000.0,44,0.25,41250.0,Small,Tier 2,Electronics,West,Delhi,Home Office,First Class,Coolers,2020-08-29,8,5,3,2020,2,1,1,3,0,2,0,2,-1,1
78750.0,25,0.37,19687.5,Small,Tier 2,Electronics,South,Gujarat,Home Office,First Class,AC,2022-08-24,8,2,3,2022,2,1,1,2,1,2,0,0,-1,1
135450.0,43,0.37,33862.5,Small,Village,Electronics,East,Gujarat,Consumer,First Class,AC,2020-12-21,12,0,4,2020,2,2,1,0,1,0,0,0,-1,1
148350.0,43,0.31,37087.5,Medium,Tier 2,Electronics,South,Delhi,Consumer,First Class,AC,2024-03-24,3,6,1,2024,1,1,1,2,0,0,0,0,-1,1
150100.0,38,0.21,37525.0,Small,Tier 2,Electronics,West,Delhi,Consumer,Standard Class,Fans,2024-10-02,10,2,4,2024,2,1,1,3,0,0,3,3,-1,1
149600.0,44,0.32,37400.0,Large,Tier 1,Electronics,East,Karnataka,Consumer,Second Class,AC,2021-03-25,3,3,1,2021,0,0,1,0,2,0,2,0,-1,1
168750.0,45,0.25,42187.5,Medium,Tier 2,Electronics,East,Punjab,Home Office,First Class,AC,2020-11-01,11,6,4,2020,1,1,1,0,4,2,0,0,-1,1
102300.0,33,0.38,25575.0,Large,Tier 1,Electronics,West,Punjab,Consumer,Second Class,Fans,2023-03-18,3,5,1,2023,0,0,1,3,4,0,2,3,-1,1
64350.0,13,0.01,9652.5,Small,Tier 1,Electronics,West,Punjab,Corporate,Standard Class,Coolers,2023-04-09,4,6,2,2023,2,0,1,3,4,1,3,2,-1,1
148800.0,48,0.38,37200.0,Medium,Tier 1,Electronics,West,Karnataka,Corporate,Second Class,Fans,2021-01-23,1,5,1,2021,1,0,1,3,2,1,2,3,-1,1
108000.0,36,0.4,27000.0,Small,Village,Electronics,North,Delhi,Home Office,First Class,Coolers,2020-10-08,10,3,4,2020,2,2,1,1,0,2,0,2,-1,1
59400.0,12,0.01,8910.0,Large,Village,Electronics,East,Maharashtra,Consumer,Second Class,Fans,2020-05-23,5,5,2,2020,0,2,1,0,3,0,2,3,-1,1
136400.0,44,0.38,34100.0,Small,Tier 2,Electronics,North,Punjab,Consumer,Standard Class,AC,2020-08-28,8,4,3,2020,2,1,1,1,4,0,3,0,-1,1
64350.0,13,0.01,9652.5,Small,Tier 2,Electronics,South,Delhi,Corporate,Same Day,AC,2023-02-13,2,0,1,2023,2,1,1,2,0,1,1,0,-1,1
183300.0,47,0.22,45825.0,Large,Tier 1,Electronics,West,Maharashtra,Corporate,Second Class,Fans,2020-01-05,1,6,1,2020,0,0,1,3,3,1,2,3,-1,1
60000.0,12,0.0,9000.0,Medium,Tier 1,Electronics,East,Maharashtra,Consumer,Same Day,Coolers,2024-05-24,5,4,2,2024,1,0,1,0,3,0,1,2,-1,1
140800.0,44,0.36,35200.0,Small,Tier 1,Electronics,North,Punjab,Home Office,Same Day,Coolers,2021-01-06,1,2,1,2021,2,0,1,1,4,2,1,2,-1,1
58900.0,19,0.38,14725.0,Medium,Village,Electronics,West,Karnataka,Consumer,First Class,AC,2022-12-02,12,4,4,2022,1,2,1,3,2,0,0,0,-1,1
159600.0,42,0.24,39900.0,Medium,Village,Electronics,North,Punjab,Consumer,First Class,Fans,2022-03-15,3,1,1,2022,1,2,1,1,4,0,0,3,-1,1
60000.0,12,0.0,9000.0,Small,Tier 1,Electronics,West,Punjab,Consumer,Second Class,AC,2020-07-19,7,6,3,2020,2,0,1,3,4,0,2,0,-1,1
107100.0,34,0.37,26775.0,Medium,Tier 2,Electronics,East,Delhi,Consumer,Standard Class,Fans,2020-08-19,8,2,3,2020,1,1,1,0,0,0,3,3,-1,1
144000.0,36,0.2,36000.0,Small,Village,Electronics,South,Maharashtra,Corporate,Second Class,Coolers,2022-08-06,8,5,3,2022,2,2,1,2,3,1,2,2,-1,1
116000.0,29,0.2,29000.0,Medium,Village,Electronics,West,Gujarat,Corporate,First Class,AC,2020-11-14,11,5,4,2020,1,2,1,3,1,1,0,0,-1,1
93000.0,30,0.38,23250.0,Large,Tier 2,Electronics,South,Maharashtra,Corporate,Second Class,Coolers,2024-10-04,10,4,4,2024,0,1,1,2,3,1,2,2,-1,1
97600.0,32,0.39,24400.0,Small,Tier 2,Electronics,East,Maharashtra,Consumer,Same Day,Fans,2023-10-07,10,5,4,2023,2,1,1,0,3,0,1,3,-1,1
133300.0,43,0.38,33325.0,Medium,Tier 2,Electronics,East,Maharashtra,Home Office,First Class,Fans,2022-12-07,12,2,4,2022,1,1,1,0,3,2,0,3,-1,1
155800.0,41,0.24,38950.0,Large,Tier 2,Electronics,West,Gujarat,Home Office,First Class,AC,2022-08-14,8,6,3,2022,0,1,1,3,1,2,0,0,-1,1
146250.0,45,0.35,36562.5,Large,Tier 2,Electronics,West,Delhi,Corporate,Same Day,Fans,2022-03-31,3,3,1,2022,0,1,1,3,0,1,1,3,-1,1
